block,slot_id,sensor_id
M,M20,5f8972c6fc13ae2bb0000a8b
M,M21,5f8972c6fc13ae2bb0000a8c
M,M22,5f8972c6fc13ae2bb0000a8d
M,M23,5f8972c6fc13ae2bb0000a8e
M,M24,5f8972c6fc13ae2bb0000a8f
M,M25,5f8972c6fc13ae2bb0000a90
M,M26,5f8972c6fc13ae2bb0000a91
M,M27,5f8972c6fc13ae2bb0000a92
M,M28,5f8972c6fc13ae2bb0000a93
M,M29,5f8972c6fc13ae2bb0000a94
M,M30,5f8972c6fc13ae2bb0000a95
M,M31,5f8972c6fc13ae2bb0000a96
M,M32,5f8972c6fc13ae2bb0000a97
M,M33,5f8972c6fc13ae2bb0000a98
M,M34,5f8972c6fc13ae2bb0000a99
M,M35,5f8972c6fc13ae2bb0000a9a
M,M36,5f8972c6fc13ae2bb0000a9b
M,M37,5f8972c6fc13ae2bb0000a9c
M,M38,5f8972c6fc13ae2bb0000a9d
M,M39,5f8972c6fc13ae2bb0000a9e
M,M40,5f8972c6fc13ae2bb0000a9f
N,N1,5f8972c6fc13ae2bb0000aa0
N,N2,5f8972c6fc13ae2bb0000aa1
N,N3,5f8972c6fc13ae2bb0000aa2
N,N4,5f8972c6fc13ae2bb0000aa3
N,N5,5f8972c6fc13ae2bb0000aa4
N,N6,5f8972c6fc13ae2bb0000aa5
N,N7,5f8972c6fc13ae2bb0000aa6
N,N8,5f8972c6fc13ae2bb0000aa7
N,N9,5f8972c6fc13ae2bb0000aa8
N,N10,5f8972c6fc13ae2bb0000aa9
N,N11,5f8972c6fc13ae2bb0000aaa
N,N12,5f8972c6fc13ae2bb0000aab
N,N13,5f8972c6fc13ae2bb0000aac
N,N14,5f8972c6fc13ae2bb0000aad
N,N15,5f8972c6fc13ae2bb0000aae
N,N16,5f8972c6fc13ae2bb0000aaf
N,N17,5f8972c6fc13ae2bb0000ab0
N,N18,5f8972c6fc13ae2bb0000ab1
N,N19,5f8972c6fc13ae2bb0000ab2
N,N20,5f8972c6fc13ae2bb0000ab3
N,N21,5f8972c6fc13ae2bb0000ab4
N,N22,5f8972c6fc13ae2bb0000ab5
N,N23,5f8972c6fc13ae2bb0000ab6
N,N24,5f8972c6fc13ae2bb0000ab7
N,N25,5f8972c6fc13ae2bb0000ab8
N,N26,5f8972c6fc13ae2bb0000ab9
N,N27,5f8972c6fc13ae2bb0000aba
N,N28,5f8972c6fc13ae2bb0000abb
N,N29,5f8972c6fc13ae2bb0000abc
N,N30,5f8972c6fc13ae2bb0000abd
N,N31,5f8972c6fc13ae2bb0000abe
N,N32,5f8972c6fc13ae2bb0000abf
N,N33,5f8972c6fc13ae2bb0000ac0
N,N34,5f8972c6fc13ae2bb0000ac1
N,N35,5f8972c6fc13ae2bb0000ac2
N,N36,5f8972c6fc13ae2bb0000ac3
N,N37,5f8972c6fc13ae2bb0000ac4
N,N38,5f8972c6fc13ae2bb0000ac5
N,N39,5f8972c6fc13ae2bb0000ac6
N,N40,5f8972c6fc13ae2bb0000ac7
O,O1,5f8972c6fc13ae2bb0000ac8
O,O2,5f8972c6fc13ae2bb0000ac9
O,O3,5f8972c6fc13ae2bb0000aca
O,O4,5f8972c6fc13ae2bb0000acb
O,O5,5f8972c6fc13ae2bb0000acc
O,O6,5f8972c6fc13ae2bb0000acd
O,O7,5f8972c6fc13ae2bb0000ace
O,O8,5f8972c6fc13ae2bb0000acf
O,O9,5f8972c6fc13ae2bb0000ad0
O,O10,5f8972c6fc13ae2bb0000ad1
O,O11,5f8972c6fc13ae2bb0000ad2
O,O12,5f8972c6fc13ae2bb0000ad3
O,O13,5f8972c6fc13ae2bb0000ad4
O,O14,5f8972c6fc13ae2bb0000ad5
O,O15,5f8972c6fc13ae2bb0000ad6
O,O16,5f8972c6fc13ae2bb0000ad7
O,O17,5f8972c6fc13ae2bb0000ad8
O,O18,5f8972c6fc13ae2bb0000ad9
O,O19,5f8972c6fc13ae2bb0000ada
O,O20,5f8972c6fc13ae2bb0000adb
O,O21,5f8972c6fc13ae2bb0000adc
O,O22,5f8972c6fc13ae2bb0000add
O,O23,5f8972c6fc13ae2bb0000ade
O,O24,5f8972c6fc13ae2bb0000adf
O,O25,5f8972c6fc13ae2bb0000ae0
O,O26,5f8972c6fc13ae2bb0000ae1
O,O27,5f8972c6fc13ae2bb0000ae2
O,O28,5f8972c6fc13ae2bb0000ae3
O,O29,5f8972c6fc13ae2bb0000ae4
O,O30,5f8972c6fc13ae2bb0000ae5
O,O31,5f8972c6fc13ae2bb0000ae6
O,O32,5f8972c6fc13ae2bb0000ae7
O,O33,5f8972c6fc13ae2bb0000ae8
O,O34,5f8972c6fc13ae2bb0000ae9
O,O35,5f8972c6fc13ae2bb0000aea
O,O36,5f8972c6fc13ae2bb0000aeb
O,O37,5f8972c6fc13ae2bb0000aec
O,O38,5f8972c6fc13ae2bb0000aed
O,O39,5f8972c6fc13ae2bb0000aee
O,O40,5f8972c6fc13ae2bb0000aef
P,P1,5f8972c6fc13ae2bb0000af0
P,P2,5f8972c6fc13ae2bb0000af1
P,P3,5f8972c6fc13ae2bb0000af2
P,P4,5f8972c6fc13ae2bb0000af3
P,P5,5f8972c6fc13ae2bb0000af4
P,P6,5f8972c6fc13ae2bb0000af5
P,P7,5f8972c6fc13ae2bb0000af6
P,P8,5f8972c6fc13ae2bb0000af7
P,P9,5f8972c6fc13ae2bb0000af8
P,P10,5f8972c6fc13ae2bb0000af9
P,P11,5f8972c6fc13ae2bb0000afa
P,P12,5f8972c6fc13ae2bb0000afb
P,P13,5f8972c6fc13ae2bb0000afc
P,P14,5f8972c6fc13ae2bb0000afd
P,P15,5f8972c6fc13ae2bb0000afe
P,P16,5f8972c6fc13ae2bb0000aff
P,P17,5f8972c6fc13ae2bb0000b00
P,P18,5f8972c6fc13ae2bb0000b01
P,P19,5f8972c6fc13ae2bb0000b02
P,P20,5f8972c6fc13ae2bb0000b03
P,P21,5f8972c6fc13ae2bb0000b04
P,P22,5f8972c6fc13ae2bb0000b05
P,P23,5f8972c6fc13ae2bb0000b06
P,P24,5f8972c6fc13ae2bb0000b07
P,P25,5f8972c6fc13ae2bb0000b08
P,P26,5f8972c6fc13ae2bb0000b09
P,P27,5f8972c6fc13ae2bb0000b0a
P,P28,5f8972c6fc13ae2bb0000b0b
P,P29,5f8972c6fc13ae2bb0000b0c
P,P30,5f8972c6fc13ae2bb0000b0d
P,P31,5f8972c6fc13ae2bb0000b0e
P,P32,5f8972c6fc13ae2bb0000b0f
P,P33,5f8972c6fc13ae2bb0000b10
P,P34,5f8972c6fc13ae2bb0000b11
P,P35,5f8972c6fc13ae2bb0000b12
P,P36,5f8972c6fc13ae2bb0000b13
P,P37,5f8972c6fc13ae2bb0000b14
P,P38,5f8972c6fc13ae2bb0000b15
P,P39,5f8972c6fc13ae2bb0000b16
P,P40,5f8972c6fc13ae2bb0000b17
Q,Q1,5f8972c6fc13ae2bb0000b18
Q,Q2,5f8972c6fc13ae2bb0000b19
Q,Q3,5f8972c6fc13ae2bb0000b1a
Q,Q4,5f8972c6fc13ae2bb0000b1b
Q,Q5,5f8972c6fc13ae2bb0000b1c
Q,Q6,5f8972c6fc13ae2bb0000b1d
Q,Q7,5f8972c6fc13ae2bb0000b1e
Q,Q8,5f8972c6fc13ae2bb0000b1f
Q,Q9,5f8972c6fc13ae2bb0000b20
Q,Q10,5f8972c6fc13ae2bb0000b21
Q,Q11,5f8972c6fc13ae2bb0000b22
Q,Q12,5f8972c6fc13ae2bb0000b23
Q,Q13,5f8972c6fc13ae2bb0000b24
Q,Q14,5f8972c6fc13ae2bb0000b25
Q,Q15,5f8972c6fc13ae2bb0000b26
Q,Q16,5f8972c6fc13ae2bb0000b27
Q,Q17,5f8972c6fc13ae2bb0000b28
Q,Q18,5f8972c6fc13ae2bb0000b29
Q,Q19,5f8972c6fc13ae2bb0000b2a
Q,Q20,5f8972c6fc13ae2bb0000b2b
Q,Q21,5f8972c6fc13ae2bb0000b2c
Q,Q22,5f8972c6fc13ae2bb0000b2d
Q,Q23,5f8972c6fc13ae2bb0000b2e
Q,Q24,5f8972c6fc13ae2bb0000b2f
Q,Q25,5f8972c6fc13ae2bb0000b30
Q,Q26,5f8972c6fc13ae2bb0000b31
Q,Q27,5f8972c6fc13ae2bb0000b32
Q,Q28,5f8972c6fc13ae2bb0000b33
Q,Q29,5f8972c6fc13ae2bb0000b34
Q,Q30,5f8972c6fc13ae2bb0000b35
Q,Q31,5f8972c6fc13ae2bb0000b36
Q,Q32,5f8972c6fc13ae2bb0000b37
Q,Q33,5f8972c6fc13ae2bb0000b38
Q,Q34,5f8972c6fc13ae2bb0000b39
Q,Q35,5f8972c6fc13ae2bb0000b3a
Q,Q36,5f8972c6fc13ae2bb0000b3b
Q,Q37,5f8972c6fc13ae2bb0000b3c
Q,Q38,5f8972c6fc13ae2bb0000b3d
Q,Q39,5f8972c6fc13ae2bb0000b3e
Q,Q40,5f8972c6fc13ae2bb0000b3f
R,R1,5f8972c6fc13ae2bb0000b40
R,R2,5f8972c6fc13ae2bb0000b41
R,R3,5f8972c6fc13ae2bb0000b42
R,R4,5f8972c6fc13ae2bb0000b43
R,R5,5f8972c6fc13ae2bb0000b44
R,R6,5f8972c6fc13ae2bb0000b45
R,R7,5f8972c6fc13ae2bb0000b46
R,R8,5f8972c6fc13ae2bb0000b47
R,R9,5f8972c6fc13ae2bb0000b48
R,R10,5f8972c6fc13ae2bb0000b49
R,R11,5f8972c6fc13ae2bb0000b4a
R,R12,5f8972c6fc13ae2bb0000b4b
R,R13,5f8972c6fc13ae2bb0000b4c
R,R14,5f8972c6fc13ae2bb0000b4d
R,R15,5f8972c6fc13ae2bb0000b4e
R,R16,5f8972c6fc13ae2bb0000b4f
R,R17,5f8972c6fc13ae2bb0000b50
R,R18,5f8972c6fc13ae2bb0000b51
R,R19,5f8972c6fc13ae2bb0000b52
R,R20,5f8972c6fc13ae2bb0000b53
R,R21,5f8972c6fc13ae2bb0000b54
R,R22,5f8972c6fc13ae2bb0000b55
R,R23,5f8972c6fc13ae2bb0000b56
R,R24,5f8972c6fc13ae2bb0000b57
R,R25,5f8972c6fc13ae2bb0000b58
R,R26,5f8972c6fc13ae2bb0000b59
R,R27,5f8972c6fc13ae2bb0000b5a
R,R28,5f8972c6fc13ae2bb0000b5b
R,R29,5f8972c6fc13ae2bb0000b5c
R,R30,5f8972c6fc13ae2bb0000b5d
R,R31,5f8972c6fc13ae2bb0000b5e
R,R32,5f8972c6fc13ae2bb0000b5f
R,R33,5f8972c6fc13ae2bb0000b60
R,R34,5f8972c6fc13ae2bb0000b61
R,R35,5f8972c6fc13ae2bb0000b62
R,R36,5f8972c6fc13ae2bb0000b63
R,R37,5f8972c6fc13ae2bb0000b64
R,R38,5f8972c6fc13ae2bb0000b65
R,R39,5f8972c6fc13ae2bb0000b66
R,R40,5f8972c6fc13ae2bb0000b67
S,S1,5f8972c6fc13ae2bb0000b68
S,S2,5f8972c6fc13ae2bb0000b69
S,S3,5f8972c6fc13ae2bb0000b6a
S,S4,5f8972c6fc13ae2bb0000b6b
S,S5,5f8972c6fc13ae2bb0000b6c
S,S6,5f8972c6fc13ae2bb0000b6d
S,S7,5f8972c6fc13ae2bb0000b6e
S,S8,5f8972c6fc13ae2bb0000b6f
S,S9,5f8972c6fc13ae2bb0000b70
S,S10,5f8972c6fc13ae2bb0000b71
S,S11,5f8972c6fc13ae2bb0000b72
S,S12,5f8972c6fc13ae2bb0000b73
S,S13,5f8972c6fc13ae2bb0000b74
S,S14,5f8972c6fc13ae2bb0000b75
S,S15,5f8972c6fc13ae2bb0000b76
S,S16,5f8972c6fc13ae2bb0000b77
S,S17,5f8972c6fc13ae2bb0000b78
S,S18,5f8972c6fc13ae2bb0000b79
S,S19,5f8972c6fc13ae2bb0000b7a
S,S20,5f8972c6fc13ae2bb0000b7b
S,S21,5f8972c6fc13ae2bb0000b7c
S,S22,5f8972c6fc13ae2bb0000b7d
S,S23,5f8972c6fc13ae2bb0000b7e
S,S24,5f8972c6fc13ae2bb0000b7f
S,S25,5f8972c6fc13ae2bb0000b80
S,S26,5f8972c6fc13ae2bb0000b81
S,S27,5f8972c6fc13ae2bb0000b82
S,S28,5f8972c6fc13ae2bb0000b83
S,S29,5f8972c6fc13ae2bb0000b84
S,S30,5f8972c6fc13ae2bb0000b85
S,S31,5f8972c6fc13ae2bb0000b86
S,S32,5f8972c6fc13ae2bb0000b87
S,S33,5f8972c6fc13ae2bb0000b88
S,S34,5f8972c6fc13ae2bb0000b89
S,S35,5f8972c6fc13ae2bb0000b8a
S,S36,5f8972c6fc13ae2bb0000b8b
S,S37,5f8972c6fc13ae2bb0000b8c
S,S38,5f8972c6fc13ae2bb0000b8d
S,S39,5f8972c6fc13ae2bb0000b8e
S,S40,5f8972c6fc13ae2bb0000b8f
T,T1,5f8972c6fc13ae2bb0000b90
T,T2,5f8972c6fc13ae2bb0000b91
T,T3,5f8972c6fc13ae2bb0000b92
T,T4,5f8972c6fc13ae2bb0000b93
T,T5,5f8972c6fc13ae2bb0000b94
T,T6,5f8972c6fc13ae2bb0000b95
T,T7,5f8972c6fc13ae2bb0000b96
T,T8,5f8972c6fc13ae2bb0000b97
T,T9,5f8972c6fc13ae2bb0000b98
T,T10,5f8972c6fc13ae2bb0000b99
T,T11,5f8972c6fc13ae2bb0000b9a
T,T12,5f8972c6fc13ae2bb0000b9b
T,T13,5f8972c6fc13ae2bb0000b9c
T,T14,5f8972c6fc13ae2bb0000b9d
T,T15,5f8972c6fc13ae2bb0000b9e
T,T16,5f8972c6fc13ae2bb0000b9f
T,T17,5f8972c6fc13ae2bb0000ba0
T,T18,5f8972c6fc13ae2bb0000ba1
T,T19,5f8972c6fc13ae2bb0000ba2
T,T20,5f8972c6fc13ae2bb0000ba3
T,T21,5f8972c6fc13ae2bb0000ba4
T,T22,5f8972c6fc13ae2bb0000ba5
T,T23,5f8972c6fc13ae2bb0000ba6
T,T24,5f8972c6fc13ae2bb0000ba7
T,T25,5f8972c6fc13ae2bb0000ba8
T,T26,5f8972c6fc13ae2bb0000ba9
T,T27,5f8972c6fc13ae2bb0000baa
T,T28,5f8972c6fc13ae2bb0000bab
T,T29,5f8972c6fc13ae2bb0000bac
T,T30,5f8972c6fc13ae2bb0000bad
T,T31,5f8972c6fc13ae2bb0000bae
T,T32,5f8972c6fc13ae2bb0000baf
T,T33,5f8972c6fc13ae2bb0000bb0
T,T34,5f8972c6fc13ae2bb0000bb1
T,T35,5f8972c6fc13ae2bb0000bb2
T,T36,5f8972c6fc13ae2bb0000bb3
T,T37,5f8972c6fc13ae2bb0000bb4
T,T38,5f8972c6fc13ae2bb0000bb5
T,T39,5f8972c6fc13ae2bb0000bb6
T,T40,5f8972c6fc13ae2bb0000bb7
U,U1,5f8972c6fc13ae2bb0000bb8
U,U2,5f8972c6fc13ae2bb0000bb9
U,U3,5f8972c6fc13ae2bb0000bba
U,U4,5f8972c6fc13ae2bb0000bbb
U,U5,5f8972c6fc13ae2bb0000bbc
U,U6,5f8972c6fc13ae2bb0000bbd
U,U7,5f8972c6fc13ae2bb0000bbe
U,U8,5f8972c6fc13ae2bb0000bbf
U,U9,5f8972c6fc13ae2bb0000bc0
U,U10,5f8972c6fc13ae2bb0000bc1
U,U11,5f8972c6fc13ae2bb0000bc2
U,U12,5f8972c6fc13ae2bb0000bc3
U,U13,5f8972c6fc13ae2bb0000bc4
U,U14,5f8972c6fc13ae2bb0000bc5
U,U15,5f8972c6fc13ae2bb0000bc6
U,U16,5f8972c6fc13ae2bb0000bc7
U,U17,5f8972c6fc13ae2bb0000bc8
U,U18,5f8972c6fc13ae2bb0000bc9
U,U19,5f8972c6fc13ae2bb0000bca
U,U20,5f8972c6fc13ae2bb0000bcb
U,U21,5f8972c6fc13ae2bb0000bcc
U,U22,5f8972c6fc13ae2bb0000bcd
U,U23,5f8972c6fc13ae2bb0000bce
U,U24,5f8972c6fc13ae2bb0000bcf
U,U25,5f8972c6fc13ae2bb0000bd0
U,U26,5f8972c6fc13ae2bb0000bd1
U,U27,5f8972c6fc13ae2bb0000bd2
U,U28,5f8972c6fc13ae2bb0000bd3
U,U29,5f8972c6fc13ae2bb0000bd4
U,U30,5f8972c6fc13ae2bb0000bd5
U,U31,5f8972c6fc13ae2bb0000bd6
U,U32,5f8972c6fc13ae2bb0000bd7
U,U33,5f8972c6fc13ae2bb0000bd8
U,U34,5f8972c6fc13ae2bb0000bd9
U,U35,5f8972c6fc13ae2bb0000bda
U,U36,5f8972c6fc13ae2bb0000bdb
U,U37,5f8972c6fc13ae2bb0000bdc
U,U38,5f8972c6fc13ae2bb0000bdd
U,U39,5f8972c6fc13ae2bb0000bde
U,U40,5f8972c6fc13ae2bb0000bdf
V,V1,5f8972c6fc13ae2bb0000be0
V,V2,5f8972c6fc13ae2bb0000be1
V,V3,5f8972c6fc13ae2bb0000be2
V,V4,5f8972c6fc13ae2bb0000be3
V,V5,5f8972c6fc13ae2bb0000be4
V,V6,5f8972c6fc13ae2bb0000be5
V,V7,5f8972c6fc13ae2bb0000be6
V,V8,5f8972c6fc13ae2bb0000be7
V,V9,5f8972c6fc13ae2bb0000be8
V,V10,5f8972c6fc13ae2bb0000be9
V,V11,5f8972c6fc13ae2bb0000bea
V,V12,5f8972c6fc13ae2bb0000beb
V,V13,5f8972c6fc13ae2bb0000bec
V,V14,5f8972c6fc13ae2bb0000bed
V,V15,5f8972c6fc13ae2bb0000bee
V,V16,5f8972c6fc13ae2bb0000bef
V,V17,5f8972c6fc13ae2bb0000bf0
V,V18,5f8972c6fc13ae2bb0000bf1
V,V19,5f8972c6fc13ae2bb0000bf2
V,V20,5f8972c6fc13ae2bb0000bf3
V,V21,5f8972c6fc13ae2bb0000bf4
V,V22,5f8972c6fc13ae2bb0000bf5
V,V23,5f8972c6fc13ae2bb0000bf6
V,V24,5f8972c6fc13ae2bb0000bf7
V,V25,5f8972c6fc13ae2bb0000bf8
V,V26,5f8972c6fc13ae2bb0000bf9
V,V27,5f8972c6fc13ae2bb0000bfa
V,V28,5f8972c6fc13ae2bb0000bfb
V,V29,5f8972c6fc13ae2bb0000bfc
V,V30,5f8972c6fc13ae2bb0000bfd
V,V31,5f8972c6fc13ae2bb0000bfe
V,V32,5f8972c6fc13ae2bb0000bff
V,V33,5f8972c6fc13ae2bb0000c00
V,V34,5f8972c6fc13ae2bb0000c01
V,V35,5f8972c6fc13ae2bb0000c02
V,V36,5f8972c6fc13ae2bb0000c03
V,V37,5f8972c6fc13ae2bb0000c04
V,V38,5f8972c6fc13ae2bb0000c05
V,V39,5f8972c6fc13ae2bb0000c06
V,V40,5f8972c6fc13ae2bb0000c07
W,W1,5f8972c6fc13ae2bb0000c08
W,W2,5f8972c6fc13ae2bb0000c09
W,W3,5f8972c6fc13ae2bb0000c0a
W,W4,5f8972c6fc13ae2bb0000c0b
W,W5,5f8972c6fc13ae2bb0000c0c
W,W6,5f8972c6fc13ae2bb0000c0d
W,W7,5f8972c6fc13ae2bb0000c0e
W,W8,5f8972c6fc13ae2bb0000c0f
W,W9,5f8972c6fc13ae2bb0000c10
W,W10,5f8972c6fc13ae2bb0000c11
W,W11,5f8972c6fc13ae2bb0000c12
W,W12,5f8972c6fc13ae2bb0000c13
W,W13,5f8972c6fc13ae2bb0000c14
W,W14,5f8972c6fc13ae2bb0000c15
W,W15,5f8972c6fc13ae2bb0000c16
W,W16,5f8972c6fc13ae2bb0000c17
W,W17,5f8972c6fc13ae2bb0000c18
W,W18,5f8972c6fc13ae2bb0000c19
W,W19,5f8972c6fc13ae2bb0000c1a
W,W20,5f8972c6fc13ae2bb0000c1b
W,W21,5f8972c6fc13ae2bb0000c1c
W,W22,5f8972c6fc13ae2bb0000c1d
W,W23,5f8972c6fc13ae2bb0000c1e
W,W24,5f8972c6fc13ae2bb0000c1f
W,W25,5f8972c6fc13ae2bb0000c20
W,W26,5f8972c6fc13ae2bb0000c21
W,W27,5f8972c6fc13ae2bb0000c22
W,W28,5f8972c6fc13ae2bb0000c23
W,W29,5f8972c6fc13ae2bb0000c24
W,W30,5f8972c6fc13ae2bb0000c25
W,W31,5f8972c6fc13ae2bb0000c26
W,W32,5f8972c6fc13ae2bb0000c27
W,W33,5f8972c6fc13ae2bb0000c28
W,W34,5f8972c6fc13ae2bb0000c29
W,W35,5f8972c6fc13ae2bb0000c2a
W,W36,5f8972c6fc13ae2bb0000c2b
W,W37,5f8972c6fc13ae2bb0000c2c
W,W38,5f8972c6fc13ae2bb0000c2d
W,W39,5f8972c6fc13ae2bb0000c2e
W,W40,5f8972c6fc13ae2bb0000c2f
X,X1,5f8972c6fc13ae2bb0000c30
X,X2,5f8972c6fc13ae2bb0000c31
X,X3,5f8972c6fc13ae2bb0000c32
X,X4,5f8972c6fc13ae2bb0000c33
X,X5,5f8972c6fc13ae2bb0000c34
X,X6,5f8972c6fc13ae2bb0000c35
X,X7,5f8972c6fc13ae2bb0000c36
X,X8,5f8972c6fc13ae2bb0000c37
X,X9,5f8972c6fc13ae2bb0000c38
X,X10,5f8972c6fc13ae2bb0000c39
X,X11,5f8972c6fc13ae2bb0000c3a
X,X12,5f8972c6fc13ae2bb0000c3b
X,X13,5f8972c6fc13ae2bb0000c3c
X,X14,5f8972c6fc13ae2bb0000c3d
X,X15,5f8972c6fc13ae2bb0000c3e
X,X16,5f8972c6fc13ae2bb0000c3f
X,X17,5f8972c6fc13ae2bb0000c40
X,X18,5f8972c6fc13ae2bb0000c41
X,X19,5f8972c6fc13ae2bb0000c42
X,X20,5f8972c6fc13ae2bb0000c43
X,X21,5f8972c6fc13ae2bb0000c44
X,X22,5f8972c6fc13ae2bb0000c45
X,X23,5f8972c6fc13ae2bb0000c46
X,X24,5f8972c6fc13ae2bb0000c47
X,X25,5f8972c6fc13ae2bb0000c48
X,X26,5f8972c6fc13ae2bb0000c49
X,X27,5f8972c6fc13ae2bb0000c4a
X,X28,5f8972c6fc13ae2bb0000c4b
X,X29,5f8972c6fc13ae2bb0000c4c
X,X30,5f8972c6fc13ae2bb0000c4d
X,X31,5f8972c6fc13ae2bb0000c4e
X,X32,5f8972c6fc13ae2bb0000c4f
X,X33,5f8972c6fc13ae2bb0000c50
X,X34,5f8972c6fc13ae2bb0000c51
X,X35,5f8972c6fc13ae2bb0000c52
X,X36,5f8972c6fc13ae2bb0000c53
X,X37,5f8972c6fc13ae2bb0000c54
X,X38,5f8972c6fc13ae2bb0000c55
X,X39,5f8972c6fc13ae2bb0000c56
X,X40,5f8972c6fc13ae2bb0000c57
Y,Y1,5f8972c6fc13ae2bb0000c58
Y,Y2,5f8972c6fc13ae2bb0000c59
Y,Y3,5f8972c6fc13ae2bb0000c5a
Y,Y4,5f8972c6fc13ae2bb0000c5b
Y,Y5,5f8972c6fc13ae2bb0000c5c
Y,Y6,5f8972c6fc13ae2bb0000c5d
Y,Y7,5f8972c6fc13ae2bb0000c5e
Y,Y8,5f8972c6fc13ae2bb0000c5f
Y,Y9,5f8972c6fc13ae2bb0000c60
Y,Y10,5f8972c6fc13ae2bb0000c61
Y,Y11,5f8972c6fc13ae2bb0000c62
Y,Y12,5f8972c6fc13ae2bb0000c63
Y,Y13,5f8972c6fc13ae2bb0000c64
Y,Y14,5f8972c6fc13ae2bb0000c65
Y,Y15,5f8972c6fc13ae2bb0000c66
Y,Y16,5f8972c6fc13ae2bb0000c67
Y,Y17,5f8972c6fc13ae2bb0000c68
Y,Y18,5f8972c6fc13ae2bb0000c69
Y,Y19,5f8972c6fc13ae2bb0000c6a
Y,Y20,5f8972c6fc13ae2bb0000c6b
Y,Y21,5f8972c6fc13ae2bb0000c6c
Y,Y22,5f8972c6fc13ae2bb0000c6d
Y,Y23,5f8972c6fc13ae2bb0000c6e
Y,Y24,5f8972c6fc13ae2bb0000c6f
Y,Y25,5f8972c6fc13ae2bb0000c70
Y,Y26,5f8972c6fc13ae2bb0000c71
Y,Y27,5f8972c6fc13ae2bb0000c72
Y,Y28,5f8972c6fc13ae2bb0000c73
Y,Y29,5f8972c6fc13ae2bb0000c74
Y,Y30,5f8972c6fc13ae2bb0000c75
Y,Y31,5f8972c6fc13ae2bb0000c76
Y,Y32,5f8972c6fc13ae2bb0000c77
Y,Y33,5f8972c6fc13ae2bb0000c78
Y,Y34,5f8972c6fc13ae2bb0000c79
Y,Y35,5f8972c6fc13ae2bb0000c7a
Y,Y36,5f8972c6fc13ae2bb0000c7b
Y,Y37,5f8972c6fc13ae2bb0000c7c
Y,Y38,5f8972c6fc13ae2bb0000c7d
Y,Y39,5f8972c6fc13ae2bb0000c7e
Y,Y40,5f8972c6fc13ae2bb0000c7f
